genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
SNHG22	STAD	-0.183407013466755	0.00160608745352285	2.79423081052164	Overexpression	****	1.9e-39	38.7212463990472	Gene expression	Stemness
SNHG22	TGCT	-0.510078995987714	0.00310069151640644	2.50854143898247	Underexpression	****	1e-53	53	Gene expression	Stemness
SNHG22	OV	-0.216448020608624	5.25419316294789e-10	9.27949396503675	Underexpression	****	1.1e-36	35.9586073148418	Gene expression	Stemness
SNHG24	BLCA	-0.30294052319805	5.84840755241454e-09	8.23296237072916	Underexpression	***	0.00018	3.74472749489669	Gene expression	Stemness
SNHG24	BRCA	-0.377406525182913	6.79414274774254e-40	39.1678653326639	Underexpression	****	7.3e-88	87.1366771398795	Gene expression	Stemness
SNHG24	CESC	-0.355396074540308	4.45764858378018e-09	8.35089417186761	Underexpression	****	1e-10	10	Gene expression	Stemness
SNHG24	COAD	-0.175428964548599	0.0228301773826866	1.64149071417675	Underexpression	****	3.3e-52	51.4814860601221	Gene expression	Stemness
SNHG24	ESCA	-0.30718945077014	0.000341175390631007	3.46702230252974	Underexpression	****	3.2e-33	32.4948500216801	Gene expression	Stemness
SNHG24	KICH	-0.415821359441154	4.77468038776898e-05	4.32105569433656	Underexpression	****	1.1e-09	8.95860731484177	Gene expression	Stemness
SNHG24	KIRC	-0.149909692305485	0.000962760873775737	3.01648156759577	Underexpression	****	2.5e-06	5.60205999132796	Gene expression	Stemness
SNHG24	KIRP	-0.224130623221878	0.00471590383783065	2.32643505920148	Underexpression	****	2.3e-26	25.6382721639824	Gene expression	Stemness
SNHG24	LUSC	-0.179937079453485	0.00104890273537357	2.97926478201522	Underexpression	****	1.3e-38	37.8860566476932	Gene expression	Stemness
SNHG24	PAAD	-0.361571651628174	0.000596941197564608	3.22406844748198	Underexpression	****	3e-37	36.5228787452803	Gene expression	Stemness
SNHG24	PRAD	-0.378097214976049	0.0184650720037907	1.73364899449619	Underexpression	****	9.7e-50	49.0132282657338	Gene expression	Stemness
SNHG24	STAD	-0.314172413199314	5.38303378498314e-05	4.26897289445782	Underexpression	****	6.7e-19	18.1739251972992	Gene expression	Stemness
SNHG24	TGCT	0.441341955416329	2.16349045160018e-18	17.6648450171865	Overexpression	****	3.7e-23	22.431798275933	Gene expression	Stemness
SNHG24	THCA	-0.207576577722541	0.00976660773721182	2.01025625479022	Underexpression	****	1.2e-63	62.9208187539524	Gene expression	Stemness
SNHG24	HNSC	-0.199336684697834	5.09526775217346e-08	7.29283298923634	Unchanged	ns	0.73	0.136677139879544	Gene expression	Stemness
SNHG24	SKCM	-0.272555692938473	6.75434911349916e-10	9.17041649564793	Underexpression	****	9.9e-131	130.004364805402	Gene expression	Stemness
SNHG24	THYM	-0.602019985657022	2.93311388640322e-07	6.53267107398629	Overexpression	****	2.5e-58	57.602059991328	Gene expression	Stemness
SNHG24	UCEC	-0.377562711476872	1.51151036554659e-05	4.82058887019688	Underexpression	****	5.2e-36	35.2839966563652	Gene expression	Stemness
SNHG24	OV	-0.1848124993599	8.67738307483361e-12	11.0616112296066	Underexpression	****	1.8e-53	52.7447274948967	Gene expression	Stemness
SNHG24	SARC	-0.21154819949356	8.21981717038163e-07	6.08513784216523	Unchanged	ns	0.31	0.508638306165727	Gene expression	Stemness
SNHG25	BLCA	0.293531504109671	2.04047325793753e-08	7.690269092636	Overexpression	****	8.4e-08	7.07572071393812	Gene expression	Stemness
SNHG25	BRCA	0.222003120781411	3.20619862459497e-13	12.4940095765254	Unchanged	ns	0.87	0.0604807473813815	Gene expression	Stemness
SNHG25	CESC	0.209819897707704	0.00415229244086532	2.3817120672546	Unchanged	ns	0.49	0.309803919971486	Gene expression	Stemness
SNHG25	COAD	0.441555771699189	3.48713308834611e-15	14.4575314772207	Overexpression	****	3.2e-08	7.49485002168009	Gene expression	Stemness
SNHG25	ESCA	0.245267199287545	0.0110148757931572	1.95802039571254	Overexpression	****	9.9e-20	19.0043648054024	Gene expression	Stemness
SNHG25	LIHC	0.378494562916298	5.73972129464168e-07	6.2411091952567	Overexpression	****	7.6e-08	7.11918640771921	Gene expression	Stemness
SNHG25	LUAD	0.311677718922881	3.4058515786782e-14	13.467774281789	Underexpression	****	9.1e-09	8.04095860767891	Gene expression	Stemness
SNHG25	LUSC	0.343362557482624	9.38617501391849e-13	12.0275113522255	Underexpression	****	1.5e-05	4.82390874094432	Gene expression	Stemness
SNHG25	PAAD	0.256938201273397	1.16302961280035e-14	13.9344092272216	Underexpression	****	5.8e-36	35.2365720064371	Gene expression	Stemness
SNHG25	PRAD	0.257485122194188	0.00670336782545786	2.17370694945845	Overexpression	****	8.4e-14	13.0757207139381	Gene expression	Stemness
SNHG25	READ	0.377088723953802	0.00267959166237166	2.5719313821989	Unchanged	ns	0.39	0.408935392973501	Gene expression	Stemness
SNHG25	STAD	0.156189133167124	0.0160189896108667	1.79536488027822	Overexpression	****	1.3e-21	20.8860566476932	Gene expression	Stemness
SNHG25	HNSC	0.233511761547634	2.83779853159165e-08	7.54701844035277	Overexpression	***	0.00033	3.48148606012211	Gene expression	Stemness
SNHG25	MESO	0.373076808417679	0.00267959166237166	2.5719313821989					Gene expression	Stemness
SNHG25	SKCM	0.23751211197723	0.0013917615590451	2.85643516304516	Underexpression	****	2.5e-11	10.602059991328	Gene expression	Stemness
SNHG25	THYM	0.59242279456118	4.33940813362584e-06	5.36256950132369	Overexpression	****	3e-37	36.5228787452803	Gene expression	Stemness
SNHG25	UCEC	0.427452373722174	0.0166692229333326	1.7780846451409	Overexpression	****	3.6e-10	9.44369749923271	Gene expression	Stemness
SNHG25	OV	0.218329328190737	2.29793353831744e-11	10.6386625362915	Overexpression	****	3e-10	9.52287874528034	Gene expression	Stemness
SNHG25	SARC	0.245928044225121	6.67419509493356e-09	8.17560110253368	Unchanged	ns	0.24	0.619788758288394	Gene expression	Stemness
SNHG3	BLCA	0.313841203081737	8.48391607956254e-10	9.0714036360493	Overexpression	***	0.00067	3.17392519729917	Gene expression	Stemness
SNHG3	BRCA	0.328386573311204	1.12729884831417e-29	28.9479609366879	Underexpression	***	0.00044	3.35654732351381	Gene expression	Stemness
SNHG3	CESC	0.23902936294373	0.000309788745339361	3.50893436425854	Underexpression	*	0.046	1.33724216831843	Gene expression	Stemness
SNHG3	COAD	0.563367739342454	9.88342842255016e-27	26.005092378619	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness
SNHG3	ESCA	0.439613853903769	4.2056611375243e-09	8.37616572262258	Unchanged	ns	0.43	0.366531544420413	Gene expression	Stemness
SNHG3	KICH	-0.641457635266392	2.55739134503521e-10	9.59220280893704	Underexpression	****	9.1e-16	15.0409586076789	Gene expression	Stemness
SNHG3	KIRC	-0.183109420733989	2.65619787352897e-10	9.57573957532029	Overexpression	*	0.037	1.43179827593301	Gene expression	Stemness
SNHG3	LAML	0.389110622068392	0.000118404557204372	3.92663158198283	Underexpression	****	7.9e-14	13.1023729087096	Gene expression	Stemness
SNHG3	LIHC	0.357106566852387	3.44419437867887e-06	5.4629123464154	Unchanged	ns	0.86	0.0655015487564323	Gene expression	Stemness
SNHG3	LUAD	0.309667958921156	1.27951849766843e-12	11.8929534312483	Underexpression	****	4.2e-32	31.3767507096021	Gene expression	Stemness
SNHG3	LUSC	0.398181395908025	1.25041100865374e-12	11.9029472114312	Underexpression	****	3.5e-35	34.4559319556497	Gene expression	Stemness
SNHG3	PRAD	0.448341808437311	3.27463908966629e-20	19.4848365582687	Unchanged	ns	0.1	1	Gene expression	Stemness
SNHG3	READ	0.481696052049296	0.0401963092876565	1.39581382078587	Underexpression	*	0.011	1.95860731484178	Gene expression	Stemness
SNHG3	STAD	0.510660061524838	9.88342842255016e-27	26.005092378619	Overexpression	****	1.9e-05	4.72124639904717	Gene expression	Stemness
SNHG3	TGCT	0.764440515734758	8.20158780618199e-06	5.08610206118837	Overexpression	****	1.1e-33	32.9586073148418	Gene expression	Stemness
SNHG3	THCA	-0.283613732748446	6.24254251870739e-05	4.20463849093463	Underexpression	****	4e-94	93.397940008672	Gene expression	Stemness
SNHG3	HNSC	0.28200616704775	3.26092282246688e-11	10.4866594796894	Overexpression	****	8.4e-05	4.07572071393812	Gene expression	Stemness
SNHG3	SKCM	0.319211712880304	1.22014923142254e-28	27.913587049309	Underexpression	****	3.4e-65	64.4685210829577	Gene expression	Stemness
SNHG3	THYM	0.639763111795522	4.40521992352055e-29	28.3560324052571	Overexpression	****	6.3e-15	14.2006594505464	Gene expression	Stemness
SNHG3	UCEC	0.379759690148756	1.43467168431509e-10	9.84324747314878	Unchanged	ns	0.59	0.229147988357856	Gene expression	Stemness
SNHG3	UCS	0.47853240381545	7.58639225252512e-14	13.1199647059645	Unchanged	ns	0.22	0.657577319177794	Gene expression	Stemness
SNHG3	OV	0.166498923232885	4.85172541520192e-07	6.31410378613132	Underexpression	****	2.1e-06	5.67778070526608	Gene expression	Stemness
SNHG3	SARC	0.281578807214716	0.00199714858852525	2.69958962227203	Unchanged	ns	0.062	1.20760831050175	Gene expression	Stemness
SNHG4	BLCA	0.296208324201232	1.46112247805115e-08	7.83531337796555	Unchanged	ns	0.37	0.431798275933005	Gene expression	Stemness
SNHG4	BRCA	0.143080922404743	1.89714013002796e-05	4.72190058927462	Underexpression	****	3.6e-18	17.4436974992327	Gene expression	Stemness
SNHG4	COAD	0.498583554966544	4.9046068835372e-20	19.3093957966739	Overexpression	****	6.2e-31	30.2076083105017	Gene expression	Stemness
SNHG4	ESCA	0.46425343394101	4.23486077286816e-10	9.37316086315359	Overexpression	****	2.6e-05	4.58502665202918	Gene expression	Stemness
SNHG4	LAML	0.385367857597202	0.000298056118135278	3.52570195907148	Underexpression	****	7.2e-32	31.1426675035687	Gene expression	Stemness
SNHG4	LGG	-0.180236855892457	7.0420631410087e-06	5.15230008524869	Overexpression	****	8.9e-06	5.05060999335509	Gene expression	Stemness
SNHG4	LUAD	0.479262365899992	0.000735607772435669	3.13335369065189	Unchanged	ns	0.14	0.853871964321762	Gene expression	Stemness
SNHG4	LUSC	0.563881565653834	2.44031205487848e-32	31.6125546347078	Overexpression	****	2.5e-16	15.602059991328	Gene expression	Stemness
SNHG4	PRAD	0.38159515886002	1.83818924677652e-44	43.7356097788042	Overexpression	****	1.2e-09	8.92081875395237	Gene expression	Stemness
SNHG4	READ	0.409570248692651	8.38850332193456e-19	18.0763155191484	Overexpression	****	3.2e-09	8.49485002168009	Gene expression	Stemness
SNHG4	STAD	0.461040080573726	0.000619787800530283	3.20775697636153	Overexpression	****	8.6e-20	19.0655015487564	Gene expression	Stemness
SNHG4	TGCT	0.364395290493538	1.10545472153752e-22	21.9564590410447	Unchanged	ns	0.37	0.431798275933005	Gene expression	Stemness
SNHG4	HNSC	0.183449685923168	8.75145838315581e-05	4.05791956812277	Overexpression	*	0.011	1.95860731484178	Gene expression	Stemness
SNHG5	BRCA	-0.123832008015513	0.000593228818972367	3.22677775916649	Underexpression	****	4.6e-29	28.3372421683184	Gene expression	Stemness
SNHG5	COAD	0.180294656047216	0.0323668698032421	1.48989929914275	Overexpression	****	6.3e-09	8.20065945054642	Gene expression	Stemness
SNHG5	KICH	-0.440103175972084	0.000509277326266377	3.2930456587867	Underexpression	****	7.7e-05	4.11350927482752	Gene expression	Stemness
SNHG5	KIRC	-0.295721686435186	9.86256056343785e-12	11.0060103168841	Overexpression	****	5e-22	21.301029995664	Gene expression	Stemness
SNHG5	LAML	0.284414811171351	0.00546724768853989	2.26223125035769	Underexpression	****	3.5e-27	26.4559319556497	Gene expression	Stemness
SNHG5	LIHC	0.151355643639867	0.0497908472697599	1.3028504834564	Overexpression	****	1e-11	11	Gene expression	Stemness
SNHG5	LUSC	0.16331369697983	0.00464062416555529	2.33342360275848	Unchanged	ns	0.28	0.552841968657781	Gene expression	Stemness
SNHG5	STAD	0.179741722730528	0.00492675047054459	2.3074394332619	Unchanged	ns	0.68	0.167491087293764	Gene expression	Stemness
SNHG6	BLCA	0.141680584738194	0.0460050498364196	1.3371944944984	Unchanged	ns	0.73	0.136677139879544	Gene expression	Stemness
SNHG6	BRCA	0.352435069074774	1.8352409857783e-34	33.7363069003917	Unchanged	ns	0.15	0.823908740944319	Gene expression	Stemness
SNHG6	CESC	0.226192035262294	0.0013734814381368	2.86217720546019	Unchanged	ns	0.075	1.1249387366083	Gene expression	Stemness
SNHG6	COAD	0.37065193422246	1.99396009201633e-10	9.70028353809585	Overexpression	****	4.5e-22	21.3467874862247	Gene expression	Stemness
SNHG6	ESCA	0.348325776814759	1.94261546173265e-05	4.7116131589347	Unchanged	ns	0.48	0.318758762624413	Gene expression	Stemness
SNHG6	LAML	0.290884615430526	0.0111364380739073	1.95325369356159	Underexpression	****	6.3e-30	29.2006594505464	Gene expression	Stemness
SNHG6	LGG	0.394318583173819	1.09489286499539e-11	10.9606283743559	Overexpression	****	1.1e-63	62.9586073148418	Gene expression	Stemness
SNHG6	LIHC	0.360116957735957	0.00273888518205329	2.56242617360433	Overexpression	****	4e-43	42.397940008672	Gene expression	Stemness
SNHG6	LUAD	0.46958762743202	2.37318311708454e-19	18.6246687499111	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness
SNHG6	LUSC	0.487603822106675	8.79344218907949e-13	12.0558410872594	Overexpression	****	2e-10	9.69897000433602	Gene expression	Stemness
SNHG6	PAAD	0.350671294698283	6.81172558552109e-31	30.1667428561725	Overexpression	****	6.8e-24	23.1674910872938	Gene expression	Stemness
SNHG6	READ	0.35680635122116	1.2846664975453e-31	30.8912096015734	Overexpression	****	2.3e-13	12.6382721639824	Gene expression	Stemness
SNHG6	STAD	0.278737405816492	0.0191190293820292	1.71853415937836	Overexpression	****	7.4e-17	16.130768280269	Gene expression	Stemness
SNHG6	TGCT	-0.449308345783676	0.000112261137650988	3.94977056096685	Overexpression	****	9.3e-08	7.03151705144607	Gene expression	Stemness
SNHG6	THCA	-0.132190140078367	0.00590022521055621	2.22913141109766	Overexpression	****	1.2e-07	6.92081875395237	Gene expression	Stemness
SNHG6	GBM	0.258802203962885	0.0224644963965815	1.64850331286607	Unchanged	ns	0.13	0.886056647693163	Gene expression	Stemness
SNHG6	HNSC	0.300811534198013	9.14257559190604e-07	6.03893144017647	Overexpression	****	8.6e-13	12.0655015487564	Gene expression	Stemness
SNHG6	SKCM	0.250289337141577	9.40926992196639e-08	7.02644407276424	Overexpression	****	7.4e-57	56.130768280269	Gene expression	Stemness
SNHG6	THYM	0.307087223166048	1.42159345137758e-07	6.84722458579162	Overexpression	****	5.1e-55	54.2924298239021	Gene expression	Stemness
SNHG6	OV	0.185289511911668	0.0227180304046791	1.64362932355337	Underexpression	****	1.3e-16	15.8860566476932	Gene expression	Stemness
SNHG6	SARC	0.196319867429194	0.011023000917615	1.95770015643332	Unchanged	ns	0.58	0.236572006437063	Gene expression	Stemness
SNHG7	BRCA	-0.100571934348195	0.0131472027080971	1.88116664091327	Underexpression	****	8.1e-49	48.0915149811213	Gene expression	Stemness
SNHG7	COAD	0.282629957335115	7.91452275033776e-06	5.10157526818556	Underexpression	**	0.0057	2.24412514432751	Gene expression	Stemness
SNHG7	ESCA	0.249198980285036	0.0131472027080971	1.88116664091327	Underexpression	****	5e-49	48.301029995664	Gene expression	Stemness
SNHG7	KIRC	-0.203396725661016	4.05181011815956e-06	5.39235091537686	Overexpression	****	1.1e-11	10.9586073148418	Gene expression	Stemness
SNHG7	LGG	0.158855134816863	2.00784652171765e-05	4.6972694874028	Overexpression	****	1.1e-67	66.9586073148418	Gene expression	Stemness
SNHG7	LIHC	0.35129336257713	0.00707846512268042	2.15006090347066	Overexpression	****	2.3e-15	14.6382721639824	Gene expression	Stemness
SNHG7	LUSC	0.135690170968515	4.56946876356281e-12	11.3401342871214	Underexpression	****	5.1e-73	72.2924298239021	Gene expression	Stemness
SNHG7	PRAD	0.232634994510823	0.0375677760275166	1.42518451394821	Overexpression	***	0.00015	3.82390874094432	Gene expression	Stemness
SNHG7	STAD	0.247472936811107	1.33162034266034e-06	5.87561957891215	Underexpression	****	2.8e-09	8.55284196865778	Gene expression	Stemness
SNHG7	HNSC	0.221153068713579	0.0367316822618109	1.4349591810941	Overexpression	*	0.011	1.95860731484178	Gene expression	Stemness
SNHG7	SKCM	0.145210370111486	5.48351891268321e-06	5.26094065430775	Underexpression	****	1.8e-28	27.7447274948967	Gene expression	Stemness
SNHG7	UCEC	-0.297994453414781	0.000468556566366503	3.32923797152565	Underexpression	****	4.6e-24	23.3372421683184	Gene expression	Stemness
SNHG8	BRCA	-0.121792728870987	0.000734899873498834	3.13377182737714	Underexpression	****	1.1e-31	30.9586073148418	Gene expression	Stemness
SNHG8	COAD	0.272034675896979	2.3347035782592e-05	4.63176825107143	Overexpression	****	3.7e-07	6.43179827593301	Gene expression	Stemness
SNHG8	LGG	0.239067243668419	0.0007363016928776	3.13294420100835	Overexpression	****	9e-30	29.0457574905607	Gene expression	Stemness
SNHG8	LIHC	0.247915799370393	1.06035378033906e-06	5.97454921094759	Overexpression	****	5.1e-10	9.29242982390206	Gene expression	Stemness
SNHG8	PAAD	0.352681222837779	8.80080192163482e-06	5.05547775350058	Underexpression	****	4.8e-15	14.3187587626244	Gene expression	Stemness
SNHG8	PRAD	0.320020112718143	0.000129488771098111	3.88776789074541	Overexpression	****	3.7e-27	26.431798275933	Gene expression	Stemness
SNHG8	READ	0.311222635088589	7.06242266882333e-13	12.1510462945264	Overexpression	*	0.023	1.63827216398241	Gene expression	Stemness
SNHG8	HNSC	0.176592806919874	0.0435121569965856	1.36138938720843	Unchanged	ns	0.085	1.07058107428571	Gene expression	Stemness
SNHG8	SKCM	0.177231473025928	0.00291594277863975	2.5352210027014	Underexpression	****	1.1e-89	88.9586073148418	Gene expression	Stemness
SNHG8	UCS	0.409007694181139	0.0395851102766152	1.40246814086046	Unchanged	ns	0.68	0.167491087293764	Gene expression	Stemness
SNHG9	KICH	-0.409076969338464	0.0020648283675593	2.68511604188639	Underexpression	****	7e-07	6.15490195998574	Gene expression	Stemness
SNHG9	KIRC	-0.156623008288541	0.00419051305594774	2.37773280192001	Underexpression	****	2.3e-08	7.63827216398241	Gene expression	Stemness
SNHG9	LGG	-0.255831840551267	1.00352441717843e-07	6.99847205604461	Overexpression	****	4.6e-38	37.3372421683184	Gene expression	Stemness
SNHG9	LIHC	0.241269854350402	1.8530779160743e-05	4.73210631958574	Overexpression	****	5.2e-19	18.2839966563652	Gene expression	Stemness
SNHG9	PRAD	0.139548018874175	0.030052624663643	1.52211759264095	Overexpression	****	3.5e-20	19.4559319556497	Gene expression	Stemness
SNHG9	TGCT	-0.272025007938226	0.0187616098404696	1.72672989970766	Unchanged	ns	0.46	0.337242168318426	Gene expression	Stemness
SNHG9	THYM	0.641157198114276	7.72753884566074e-14	13.1119588030989	Overexpression	****	4.9e-61	60.3098039199715	Gene expression	Stemness
